transaction_id,user_id,product_id,merchant_id,amount,timestamp,location,payment_method,category
TX0064405,U11665,P02164,M00325,192.93,20250226195138,Le Havre,BANK_TRANSFER,Clothing
TX0064406,U10617,P00515,M00432,1093.7,20241015232940,Marseille,PAYPAL,Automotive
TX0064407,U03646,P04052,M00132,8.39,20250719101544,Lille,PAYPAL,Beauty
TX0064408,U00026,P03258,M00124,197.01,20240719174557,Grenoble,CARD,Health
TX0064409,U11823,P05691,M00208,128.77,20240204190136,,CARD,Toys
TX0064410,U11030,P02398,M00486,54.69,20250219110248,Paris,CRYPTO,Books
TX0064411,U04813,P01431,M00105,39.26,20250708004540,Strasbourg,CARD,Food
TX0064412,U00734,P00485,M00108,348.0,20251125105454,Paris,CASH,Health
TX0064413,U04438,P04338,M00428,767.97,20250702205219,Paris,CASH,Home & Garden
TX0064414,U00876,P04234,M00178,519.58,20240428225616,Toulouse,CARD,Health
TX0064415,U04570,P05909,M00321,43.84,20250809074938,Nice,CARD,Food
TX0064416,U00794,P00904,M00268,169.76,20250329150607,Lyon,CASH,Toys
TX0064417,U08021,P01590,M00387,98.37,20250109140148,Marseille,BANK_TRANSFER,Automotive
TX0064418,U03294,P01195,M00132,113.22,20241024154612,Lyon,CARD,Beauty
TX0064419,U02504,P00681,M00075,208.26,20250805131114,Angers,PAYPAL,Health
TX0064420,U01013,P04256,M00078,345.7,2024123113181900,Dijon,PAYPAL,Automotive
TX0064421,U10489,P04310,M00470,154.04,20241026175140,Toulon,CARD,Food
TX0064422,U01785,P03070,M00126,88.11,20250728110639,Marseille,CARD,Food
TX0064423,U04870,P03372,M00070,139.03,20240825152556,Paris,CRYPTO,Beauty
TX0064424,U05618,P05448,M00405,151.82,20250525111518,Toulon,PAYPAL,Beauty
TX0064425,U07904,P05615,M00267,70.93,20250326123217,Rennes,CARD,Sports
TX0064426,U11888,P01387,M00187,40.22,20250909131239,Lyon,PAYPAL,Health
TX0064427,U01600,P03093,M00162,164.3,20250822023058,Strasbourg,CASH,Clothing
TX0064428,U03577,P01124,M00592,4150.2,20240621133006,Marseille,CRYPTO,Electronics
TX0064429,U00427,P02454,M00204,2225.08,20250607001951,Grenoble,CASH,Electronics
TX0064430,U06347,P00093,M00417,17.0,20240327113943,Nîmes,PAYPAL,Sports
TX0064431,U00776,P00197,M00195,660.71,20250119172450,Saint-Etienne,BANK_TRANSFER,Sports
TX0064432,U06461,P03889,M00006,314.96,20241025164426,Lyon,BANK_TRANSFER,Home & Garden
TX0064433,U04122,P03696,M00457,41.18,20240512125207,Nice,BANK_TRANSFER,Toys
TX0064434,U10987,P01413,M00401,208.61,20251129211406,Paris,CARD,Clothing
TX0064435,U07942,P02252,M00312,39.05,20241002203240,Marseille,CRYPTO,Beauty
TX0064436,U07286,P04291,M00065,158.16,20250724223421,Toulouse,PAYPAL,Toys
TX0064437,U03635,P04709,M00520,2172.98,20250702163254,Bordeaux,PAYPAL,Electronics
TX0064438,U00925,P00730,M00024,3350.42,20240215223448,Nice,CRYPTO,Health
TX0064439,U02107,P02913,M00282,2841.13,20251104105335,Paris,CARD,Automotive
TX0064440,U07732,P01399,M00474,103.05,20240711192946,Paris,PAYPAL,Beauty
TX0064441,U10195,P05417,M00479,35.83,20240930175821,Strasbourg,CASH,Beauty
TX0064442,U03035,P02692,M00473,479.11,20240801112602,Nice,BANK_TRANSFER,Home & Garden
TX0064443,U01795,P05461,M00033,271.47,20241020084017,Reims,PAYPAL,Electronics
TX0064444,U07130,P02861,M00586,228.95,20251226222732,Paris,CARD,Sports
TX0064445,U09620,P00331,M00423,315.87,20250714201344,Grenoble,CASH,Home & Garden
TX0064446,U05528,P05166,M00459,1312.42,20250424105447,Paris,CARD,Electronics
TX0064447,U05384,P02366,M00094,663.87,20240602192750,Nice,PAYPAL,Home & Garden
TX0064448,U00281,P01961,M00511,15.04,20250817205022,Paris,BANK_TRANSFER,Books
TX0064449,U06213,P01656,M00471,392.13,20250302142724,Marseille,CASH,Automotive
TX0064450,U07456,P05628,M00166,807.11,20240605185409,Nantes,CARD,Electronics
TX0064451,U09818,P01792,M00161,93.98,20250412203844,Nantes,CARD,Beauty
TX0064452,U11132,P04132,M00301,68.85,20240702062028,Paris,BANK_TRANSFER,Toys
TX0064453,U05625,P00924,M00193,165.36,20240131140221,Nantes,BANK_TRANSFER,Toys
TX0064454,U05588,P00650,M00170,1970.55,20250913191306,Paris,CARD,Electronics
TX0064455,U06552,P04264,M00297,3777.26,20251015114703,Paris,PAYPAL,Electronics
TX0064456,U07230,P00452,M00521,29.78,20251128171251,Toulouse,CARD,Health
TX0064457,U08205,P04861,M00259,74.98,20240616143127,Rennes,PAYPAL,Clothing
TX0064458,U01756,P05332,M00337,533.58,20251005042255,Lille,BANK_TRANSFER,Home & Garden
TX0064459,U11193,P05381,M00599,131.63,20250221192531,Lille,CASH,Food
TX0064460,U00839,P03830,M00298,1462.76,20250711081454,Paris,CARD,Electronics
TX0064461,U05682,P03841,M00469,197.7,20250517223159,Reims,PAYPAL,Sports
TX0064462,U01491,P01145,M00600,43.4,20250613150120,Marseille,PAYPAL,Beauty
TX0064463,U11209,P04026,M00078,641.38,20241101065819,Angers,CARD,Automotive
TX0064464,U10337,P03408,M00357,1739.46,20250904181044,Lyon,CARD,Electronics
TX0064465,U05328,P04020,M00257,159.37,20240731102042,Grenoble,PAYPAL,Toys
TX0064466,U08470,P04045,M00377,288.6,20240804104319,Paris,CASH,Clothing
TX0064467,U06125,P02574,M00443,22.45,20251217083850,Lyon,CASH,Beauty
TX0064468,U04723,P00118,M00174,38.73,20250409140516,Nice,CARD,Toys
TX0064469,U04948,P01577,M00202,72.89,20240731173618,Marseille,BANK_TRANSFER,Toys
TX0064470,U03680,P03471,M00234,26.23,20240821051300,Lille,CARD,Food
TX0064471,U00865,P01888,M00582,60.01,20240327183121,Lille,PAYPAL,Books
TX0064472,U03422,P05530,M00414,83.37,20240414203737,Marseille,PAYPAL,Beauty
TX0064473,U04813,P04636,M00572,183.09,20250129102730,Strasbourg,CARD,Home & Garden
TX0064474,U04704,P00647,M00275,462.75,20250530073134,Nice,BANK_TRANSFER,Sports
TX0064475,U10317,P03323,M00301,42.73,20240529065241,Nice,CASH,Toys
TX0064476,U05920,P01526,M00013,242.72,20240621223530,Bordeaux,BANK_TRANSFER,Clothing
TX0064477,U09009,P04177,M00275,511.13,20250820075303,,BANK_TRANSFER,Sports
TX0064478,U05990,P02477,M00471,2903.78,20240219191430,Lyon,PAYPAL,Automotive
TX0064479,U07107,P91927,M00075,380.98,20250626155420,Nîmes,CARD,Health
TX0064480,U11990,P03627,M00371,191.08,20241126204641,Paris,CASH,Health
TX0064481,U06872,P00229,M00234,11.01,20251117233353,Marseille,BANK_TRANSFER,Food
TX0064482,U07175,P04708,M00509,139.57,20250503162835,Paris,CARD,Beauty
TX0064483,U11037,P04907,M00308,68.32,20251227183602,Paris,BANK_TRANSFER,Toys
TX0064484,U01376,P01571,M00444,600.23,20251021070134,Nice,CASH,Automotive
TX0064485,U11621,P04111,M00074,70.94,20240414122202,Villeurbanne,PAYPAL,Clothing
TX0064486,U09901,P05379,M00262,1931.52,20250428131155,Lille,BANK_TRANSFER,Electronics
TX0064487,U09678,P02474,M00161,245.26,20250429205743,Toulon,CASH,Beauty
TX0064488,U10185,P05641,M00007,46.14,20250320111649,Bordeaux,CARD,Books
TX0064489,U04473,P01882,M00234,28.86,20241222123850,Montpellier,BANK_TRANSFER,Food
TX0064490,U10166,P05449,M00154,319.66,20240906102808,Toulon,CRYPTO,Health
TX0064491,U07367,P01902,M00023,47.91,20251130153920,Strasbourg,CASH,Food
TX0064492,U02800,P05578,M00076,52.19,20250415095614,Nantes,BANK_TRANSFER,Health
TX0064493,U07199,P03594,M00031,280.02,20241109093444,Rennes,CARD,Beauty
TX0064494,U08042,P05888,M00082,530.3,20250822110946,Nantes,CARD,Sports
TX0064495,U06337,P02525,M00170,622.33,20251217155951,Saint-Etienne,CRYPTO,Electronics
TX0064496,U08333,P02915,M00328,212.11,20241112222631,Montpellier,CASH,Health
TX0064497,U93150,P01325,M00578,674.41,20240710114726,Lyon,CASH,Home & Garden
TX0064498,U08330,P05447,M00189,15.46,20250417172027,Dijon,CASH,Books
TX0064499,U10470,P04028,M00461,448.2,20250512150554,Toulouse,CARD,Sports
TX0064500,U05638,P03757,M00193,21.02,20250807093300,Lyon,CASH,Toys
TX0064501,U06784,P03344,M00301,155.61,20250704150800,Nice,BANK_TRANSFER,Toys
TX0064502,U06423,P05045,M00567,-1.0,20250227134150,Nice,BANK_TRANSFER,Food
TX0064503,U04556,P03512,M00069,520.99,20240608170000,Angers,CASH,Home & Garden
TX0064504,U06983,P03195,M00575,1262.47,20241022195405,Strasbourg,PAYPAL,Electronics
TX0064505,U10008,P04437,M00021,143.14,20240621153326,Bordeaux,CRYPTO,Toys
TX0064506,U00224,P00484,M00164,378.45,20240718005636,Nice,CASH,Clothing
TX0064507,U10123,P00663,M00503,78.32,20241214171513,Le Havre,PAYPAL,Clothing
TX0064508,U02867,P02421,M00529,373.18,20240706102917,Toulouse,CASH,Electronics
TX0064509,U03532,P02343,M00522,184.64,20240610151050,Montpellier,PAYPAL,Home & Garden
TX0064510,U08232,P03665,M00301,163.52,20240103155734,Strasbourg,CASH,Toys
TX0064511,U03343,P02280,M00498,1210.67,20250716110004,Le Havre,CASH,Sports
TX0064512,U07080,P03457,M00245,170.33,20240507200041,Dijon,CRYPTO,Food
TX0064513,U11209,P05014,M00440,416.81,20241215174550,Angers,PAYPAL,Clothing
TX0064514,U05907,P03427,M00107,24.66,20240921133015,Marseille,CARD,Books
TX0064515,U03908,P03719,M00081,79.49,20240114182157,Nice,CARD,Toys
TX0064516,U05196,P05132,M00314,17.81,20240906175205,Paris,PAYPAL,Toys
TX0064517,U11408,P03079,M00368,19.13,20240528094409,Marseille,PAYPAL,Sports
TX0064518,U01045,P05500,M00514,126.63,20250710111224,Montpellier,CASH,Health
TX0064519,U03139,P01906,M00069,93.77,20250113210023,Saint-Etienne,CASH,Home & Garden
TX0064520,U09765,P05063,M00146,218.56,20241028095104,Nice,CASH,Sports
TX0064521,U09632,P02075,M00008,444.94,20251026161728,Nîmes,PAYPAL,Sports
TX0064522,U09974,P02335,M00441,1414.01,20250225123129,Villeurbanne,PAYPAL,Automotive
TX0064523,U11018,P04576,M00525,543.53,20241013170451,Marseille,BANK_TRANSFER,Automotive
TX0064524,U10590,P01820,M00007,63.19,20250310133130,Marseille,CRYPTO,Books
TX0064525,U06739,P02334,M00277,14.42,20250525110435,Nice,PAYPAL,Automotive
TX0064526,U01884,P02486,M00082,582.28,20250326054852,Nantes,PAYPAL,Sports
TX0064527,U09611,P04989,M00098,45.14,20250430185430,Marseille,CARD,Food
TX0064528,U02867,P00200,M00276,244.54,20241218191945,Toulouse,CASH,Clothing
TX0064529,U01585,P02118,M00368,453.49,20250606115117,Nice,CARD,Sports
TX0064530,U07538,P03765,M00304,517.53,20241128073929,Toulouse,CARD,Sports
TX0064531,U00940,P03876,M00286,67.25,20250303113301,Montpellier,CARD,Books
TX0064532,U05915,P04129,M00433,1021.04,20250213103551,Nice,CARD,Automotive
TX0064533,U08454,P02357,M00466,2211.04,20250712123319,Paris,CASH,Electronics
TX0064534,U07236,P05565,M00591,150.75,20240701063516,Paris,CARD,Toys
TX0064535,U01244,P00955,M00158,1374.04,20250503165956,Marseille,CASH,Electronics
TX0064536,U11788,P00424,M00327,97.89,20240915092308,Le Havre,PAYPAL,Sports
TX0064537,U04997,P05406,M00237,163.12,20241219140515,Nîmes,CASH,Clothing
TX0064538,U02568,P04412,M00216,454.73,20250902154655,Saint-Etienne,CARD,Automotive
TX0064539,U10106,P05619,M00514,162.2,20250418114624,Montpellier,CARD,Health
TX0064540,U06986,P02245,M00374,709.65,20241123210705,Rennes,CASH,Home & Garden
TX0064541,U00844,P05623,M00492,38.72,20251122095911,Paris,BANK_TRANSFER,Beauty
TX0064542,U03953,P05589,M00349,122.31,20241110100804,Bordeaux,PAYPAL,Toys
TX0064543,U02273,P01295,M00514,51.44,20240825194433,Marseille,CARD,Health
TX0064544,U10625,P00430,M00151,618.41,20240531153728,Paris,CARD,Home & Garden
TX0064545,U11961,P03856,M00558,82.58,20240316183005,Toulouse,CARD,Clothing
TX0064546,U11180,P04354,M00236,290.56,20240828223846,Montpellier,PAYPAL,Sports
TX0064547,U07438,P02952,M00454,28.04,20240908094053,Lyon,CARD,Beauty
TX0064548,U10479,P03262,M00597,1506.19,20240328185854,Paris,CARD,Home & Garden
TX0064549,U03202,P01534,M00274,26.72,20240827061000,Lille,CARD,Toys
TX0064550,U09808,P04731,M00520,2056.95,20250926170918,Lille,CRYPTO,Electronics
TX0064551,U10950,P00425,M00318,261.57,20240326231038,Lille,CASH,Health
TX0064552,U02436,P01898,M00368,313.25,20251003123034,Grenoble,CASH,Sports
TX0064553,U11811,P04349,M00047,68.44,20240301103116,Strasbourg,BANK_TRANSFER,Food
TX0064554,U03894,P01058,M00529,326.67,20240429095917,Reims,PAYPAL,Electronics
TX0064555,U10410,P02061,M00520,618.1,20250510131003,Nantes,BANK_TRANSFER,Electronics
TX0064556,U04292,P01702,M00593,514.78,20241017083757,Paris,CRYPTO,Electronics
TX0064557,U03581,P05211,M00570,77.03,20240729113002,Villeurbanne,CARD,Beauty
TX0064558,U06215,P03315,M00416,172.73,20251201130755,Lyon,PAYPAL,Clothing
TX0064559,U03506,P02643,M00114,2788.5,20241031175413,Bordeaux,PAYPAL,Automotive
TX0064560,U08188,P00705,M00141,75.9,20250114091834,Nantes,CARD,Food
TX0064561,U06037,P01700,M00104,149.24,20250406163329,Reims,BANK_TRANSFER,Toys
TX0064562,U10492,P01229,M00112,1733.24,20241211072548,Dijon,CARD,Electronics
TX0064563,U09906,P01310,M00112,324.59,20241212005112,Marseille,BANK_TRANSFER,Electronics
TX0064564,U07615,P00719,M00274,56.59,20250818071526,Lyon,CARD,Toys
TX0064565,U06791,P04285,M00369,129.49,20250811214019,Nantes,PAYPAL,Food
TX0064566,U00504,P05292,M00165,1047.78,20240804195344,Paris,CRYPTO,Automotive
TX0064567,U02715,P04974,M00033,1046.47,20240826164347,Rennes,CARD,Electronics
TX0064568,U08121,P04014,M00183,1542.6,20250804223957,Paris,PAYPAL,Automotive
TX0064569,U07530,P05092,M00094,365.42,20240905192213,Toulouse,PAYPAL,Home & Garden
TX0064570,U08548,P00144,M00238,53.55,20241121042118,Paris,PAYPAL,Books
TX0064571,U04781,P02867,M00167,129.57,20240219205243,Nîmes,CASH,Electronics
TX0064572,U02457,P02290,M00522,6217.26,20250623044202,Nîmes,CRYPTO,Home & Garden
TX0064573,U06448,P04709,M00520,1028.59,20240615173435,Nice,PAYPAL,Electronics
TX0064574,U10244,P02187,M00026,75.1,20241104121314,Nîmes,CARD,Beauty
TX0064575,U00418,P02948,M00040,142.14,20250425083958,Nice,CARD,Beauty
TX0064576,U05215,P03962,M00281,87.03,20240125130601,Paris,BANK_TRANSFER,Beauty
TX0064577,U10329,P04720,M00433,925.67,20250721184654,Le Havre,CASH,Automotive
TX0064578,U08571,P01798,M00293,120.48,20240725170218,Paris,BANK_TRANSFER,Beauty
TX0064579,U10544,P01292,M00111,5.54,20240928094706,Nantes,BANK_TRANSFER,Toys
TX0064580,U08732,P01438,M00230,216.15,20250417084448,Bordeaux,PAYPAL,Health
TX0064581,U01605,P05995,M00582,9.99,20240602001642,Reims,CARD,Books
TX0064582,U11279,P05692,M00541,773.46,20251001211853,Paris,CASH,Home & Garden
TX0064583,U07906,P05974,M00210,27.21,20241102113850,Lyon,BANK_TRANSFER,Books
TX0064584,U03513,P03854,M00112,1380.49,20250409223958,Villeurbanne,CARD,Electronics
TX0064585,U00153,P01312,M00077,128.74,20240607202222,Montpellier,CARD,Toys
TX0064586,U05187,P03743,M00225,207.78,20250925232028,Nice,PAYPAL,Electronics
TX0064587,U08145,P00336,M00571,379.35,20250508203157,Paris,PAYPAL,Sports
TX0064588,U00990,P01772,M00361,22.23,20250623223248,Lyon,BANK_TRANSFER,Health
TX0064589,U04507,P02403,M00332,34.1,20251208175038,Paris,CASH,Food
TX0064590,U09031,P01677,M00578,583.76,20240613174149,Angers,PAYPAL,Home & Garden
TX0064591,U11961,P03352,M00450,609.93,20240405182410,Toulouse,PAYPAL,Clothing
TX0064592,U00432,P04262,M00377,47.71,20251006123119,Reims,CARD,Clothing
TX0064593,U11775,P02427,M00167,790.61,20240131151435,Nantes,CASH,Electronics
TX0064594,U01574,P00929,M00112,2386.27,20240422160859,Lyon,CARD,Electronics
TX0064595,U08519,P01712,M00095,30.35,20240415092109,Nantes,BANK_TRANSFER,Health
TX0064596,U11529,P03832,M00597,704.01,20250331114446,Paris,CASH,Home & Garden
TX0064597,U11109,P00393,M00564,197.89,20240522180939,Paris,BANK_TRANSFER,Home & Garden
TX0064598,U09493,P02326,M00067,39.97,20250126095903,Paris,BANK_TRANSFER,Beauty
TX0064599,U02173,P03273,M00142,40.97,20240622190432,Le Havre,CARD,Toys
TX0064600,U07325,P01233,M00140,136.22,20250905090028,Lyon,PAYPAL,Clothing
TX0064601,U03785,P05537,M00482,484.73,20250108213941,Bordeaux,CARD,Sports
TX0064602,U03864,P01209,M00337,644.74,20250504164514,Paris,CASH,Home & Garden
TX0064603,U04419,P00743,M00565,47.27,20250712165352,Montpellier,CASH,Clothing
TX0064604,U06859,P05020,M00057,159.69,20240715104345,Nice,CARD,Sports
TX0064605,U11983,P02433,M00513,342.53,20251216151138,Reims,CARD,Home & Garden
TX0064606,U10659,P03972,M00572,578.52,20250728072402,Paris,PAYPAL,Home & Garden
TX0064607,U10240,P02854,M00512,29.61,20251108172010,Lyon,CASH,Books
TX0064608,U08718,P02109,M00500,576.81,20240712080204,Nice,CASH,Home & Garden
TX0064609,U11053,P01860,M00301,14.23,20240924214258,Dijon,CARD,Toys
TX0064610,U08372,P01812,M00461,498.01,20250129152728,Lille,BANK_TRANSFER,Sports
TX0064611,U01673,P04495,M00251,83.48,20240409152724,Paris,CARD,Automotive
TX0064612,U10676,P01867,M00008,218.88,20241102204929,Paris,PAYPAL,Sports
TX0064613,U00585,P02695,M00174,133.37,20240719135359,Lyon,CARD,Toys
TX0064614,U02799,P05928,M00417,566.08,20250929140916,Montpellier,CARD,Sports
TX0064615,U10477,P05641,M00007,52.39,20250213113642,Strasbourg,CARD,Books
TX0064616,U00659,P03693,M00149,1452.24,20250523185402,Nantes,BANK_TRANSFER,Electronics
TX0064617,U05499,P01032,M00405,250.01,20240303085901,Villeurbanne,PAYPAL,Beauty
TX0064618,U00267,P03296,M00307,359.42,20240929102048,Montpellier,CARD,Sports
TX0064619,U00465,P03963,M00308,211.97,20240830213846,Nantes,CARD,Toys
TX0064620,U09359,P04337,M00156,138.21,20240821144242,Nice,PAYPAL,Toys
TX0064621,U07179,P02639,M00552,12.47,20241127194515,Paris,CARD,Food
TX0064622,U01790,P04803,M00245,83.57,20251226113902,Montpellier,CARD,Food
TX0064623,U02684,P02225,M00181,220.03,20250921082154,Paris,BANK_TRANSFER,Sports
TX0064624,U06777,P03941,M00114,1546.57,20240718011247,Paris,CARD,Automotive
TX0064625,U00295,P04905,M00498,65.24,20250725091428,Lille,CARD,Sports
TX0064626,U08313,P02999,M00102,787.68,20250102221002,Marseille,PAYPAL,Home & Garden
TX0064627,U06379,P04272,M00365,535.93,20241215084606,Toulon,CASH,Sports
TX0064628,U03791,P02445,M00370,1195.01,20251008153619,Saint-Etienne,CARD,Automotive
TX0064629,U05350,P05059,M00187,195.26,20251019183714,Toulouse,CARD,Health
TX0064630,U02852,P00224,M00021,110.74,20250222210153,Lyon,BANK_TRANSFER,Toys
TX0064631,U09415,P04931,M00006,503.05,20240917225925,Marseille,CASH,Home & Garden
TX0064632,U11829,P03119,M00077,133.54,20251227185431,Montpellier,BANK_TRANSFER,Toys
TX0064633,U00096,P04893,M00024,430.62,20240926221952,Toulon,BANK_TRANSFER,Health
TX0064634,U92138,P05614,M00503,180.6,20250815191503,Montpellier,PAYPAL,Clothing
TX0064635,U10884,P03595,M00306,152.26,20250902105001,Lille,CARD,Beauty
TX0064636,U07220,P00230,M00464,516.1,20251013110929,Montpellier,PAYPAL,Home & Garden
TX0064637,U03392,P00227,M00332,65.81,20240825083332,Marseille,CASH,Food
TX0064638,U00323,P02065,M00523,8.61,20240122062011,Nantes,BANK_TRANSFER,Beauty
TX0064639,U11767,P03464,M00549,428.58,20250309182630,Nice,CASH,Sports
TX0064640,U03306,P00933,M00413,709.63,20250513205742,Lille,CARD,Automotive
TX0064641,U06307,P04698,M00516,6.59,20241219100625,Saint-Etienne,CARD,Toys
TX0064642,U01297,P01026,M00149,104.87,20240714234658,Lille,CARD,Electronics
TX0064643,U07275,P01377,M00181,492.12,20250312015827,Marseille,CARD,Sports
TX0064644,U00309,P05769,M00094,1538.05,20251127133134,Lyon,BANK_TRANSFER,Home & Garden
TX0064645,U05650,P04069,M00334,187.84,20250825051434,Rennes,CARD,Beauty
TX0064646,U07234,P00325,M00007,35.36,20251104152458,Strasbourg,BANK_TRANSFER,Books
TX0064647,U00530,P05300,M00044,135.23,20250419150426,Toulouse,CASH,Health
TX0064648,U11969,P01973,M00331,331.02,20250204092759,Rennes,PAYPAL,Health
TX0064649,U03309,P01301,M00185,98.67,20240113213747,Strasbourg,CASH,Food
TX0064650,U10883,P03302,M00007,17.19,20251002234045,Paris,BANK_TRANSFER,Books
TX0064651,U02077,P02548,M00428,101.38,20240909083644,Lille,CARD,Home & Garden
TX0064652,U04941,P03547,M00052,26.36,20250415113905,Saint-Etienne,PAYPAL,Food
TX0064653,U04453,P03400,M00521,276.03,20251001081946,Toulon,BANK_TRANSFER,Health
TX0064654,U08211,P05388,M00292,1210.06,20250731060245,Montpellier,BANK_TRANSFER,Electronics
TX0064655,U05528,P01870,M00359,125.92,20250501165402,Paris,CARD,Health
TX0064656,U01127,P00257,M00473,594.1,20240313190608,Lyon,PAYPAL,Home & Garden
TX0064657,U05768,P05451,M00100,156.53,20250303183446,Toulouse,CASH,Clothing
TX0064658,U11460,P03813,M00293,30.32,20240706150252,Dijon,BANK_TRANSFER,Beauty
TX0064659,U07873,P01041,M00093,122.28,20251226184753,Toulon,BANK_TRANSFER,Health
TX0064660,U05318,P01822,M00562,96.14,20240907182736,Toulon,CASH,Beauty
TX0064661,U09875,P02654,M00154,72.54,20241104073222,Montpellier,PAYPAL,Health
TX0064662,U11767,P01159,M00057,496.67,20251021121349,Marseille,CASH,Sports
TX0064663,U09499,P00437,M00416,230.24,20250314143027,Marseille,CARD,Clothing
TX0064664,U10055,P03730,M00319,31.23,20240812174247,Nice,CRYPTO,Books
TX0064665,U05844,P01898,M00368,353.48,20240529100703,Lille,CASH,Sports
TX0064666,U11277,P03935,M00172,92.88,20240817133134,Nice,CASH,Clothing
TX0064667,U09158,P02321,M00060,124.33,20240525094559,Nîmes,CARD,Toys
TX0064668,U02029,P01921,M00275,335.28,20240113193409,Lille,PAYPAL,Sports
TX0064669,U02081,P01322,M00248,126.93,20250919125650,Marseille,PAYPAL,Clothing
TX0064670,U08429,P04665,M00157,224.12,20251209092654,Nice,CARD,Clothing
TX0064671,U01111,P01584,M00139,48.94,20240115112445,Le Havre,CASH,Health
TX0064672,U02933,P02318,M00067,227.12,20241026185215,Marseille,CARD,Beauty
TX0064673,U11477,P00324,M00133,241.85,20251215094542,Le Havre,BANK_TRANSFER,Home & Garden
TX0064674,U10182,P03426,M00240,178.48,20250406183722,Toulouse,CRYPTO,Health
TX0064675,U03395,P00922,M00460,454.87,20240102071516,Villeurbanne,BANK_TRANSFER,Home & Garden
TX0064676,U08723,P00733,M00104,23.58,20241231085317,Grenoble,BANK_TRANSFER,Toys
TX0064677,U01122,P03146,M00086,170.27,20251115171744,Villeurbanne,PAYPAL,Food
TX0064678,U10050,P00778,M00228,15.65,20250108105332,Nice,CARD,Toys
TX0064679,U06803,P04893,M00024,221.05,20241216153009,Marseille,CARD,Health
TX0064680,U02079,P03963,M00308,187.61,20250416144511,Saint-Etienne,CARD,Toys
TX0064681,U02842,P05541,M00060,66.22,20241101181125,Bordeaux,PAYPAL,Toys
TX0064682,U00983,P04444,M00580,260.85,20250912082008,Bordeaux,BANK_TRANSFER,Clothing
TX0064683,U10546,P02729,M00095,238.59,20241107002627,Paris,CARD,Health
TX0064684,U07122,P04012,M00459,3321.85,20240825162310,Paris,PAYPAL,Electronics
TX0064685,U02466,P02201,M00174,145.96,20250901204658,Nice,BANK_TRANSFER,Toys
TX0064686,U00638,P00851,M00105,94.02,20240625231511,Nantes,PAYPAL,Food
TX0064687,U04845,P00502,M00368,129.11,20250427092721,Paris,CARD,Sports
TX0064688,U05930,P03371,M00246,176.74,20240822152808,Angers,CARD,Toys
TX0064689,U01074,P05238,M00251,838.68,20240816210646,Paris,BANK_TRANSFER,Automotive
TX0064690,U09432,P04257,M00256,177.48,20251014101746,Paris,CASH,Health
TX0064691,U11780,P03032,M00305,75.96,20241103064325,Bordeaux,CARD,Food
TX0064692,U10431,P03610,M00164,304.08,20250502074946,Lyon,PAYPAL,Clothing
TX0064693,U10777,P02090,M00390,23.78,20240328213549,Toulouse,PAYPAL,Automotive
TX0064694,U08409,P00669,M00466,37.49,20250807171714,Paris,CRYPTO,Electronics
TX0064695,U05411,P02911,M00073,15.73,20240927202408,Montpellier,PAYPAL,Toys
TX0064696,U02128,P04145,M00423,431.04,20251223095346,Reims,PAYPAL,Home & Garden
TX0064697,U07141,P04848,M00378,97.71,20240122202913,Paris,CARD,Toys
TX0064698,U08297,P02693,M00194,134.26,20240909194556,Toulon,PAYPAL,Toys
TX0064699,U02946,P01043,M00524,95.63,20250125225218,Strasbourg,CARD,Food
TX0064700,U06778,P02279,M00374,237.63,20240504145543,Grenoble,CASH,Home & Garden
TX0064701,U11821,P03385,M00218,44.55,20250812153518,Nîmes,PAYPAL,Books
TX0064702,U08798,P02389,M00037,70.63,20250910193108,Strasbourg,CASH,Books
TX0064703,U03530,P04437,M00021,156.36,20240928215226,Toulouse,PAYPAL,Toys
TX0064704,U08263,P01654,M00241,201.12,20240125215231,Nice,CARD,Beauty
TX0064705,U01945,P00764,M00310,520.83,20240922212142,Lyon,PAYPAL,Home & Garden
TX0064706,U08451,P05537,M00482,482.07,20240719140407,Marseille,CASH,Sports
TX0064707,U03995,P03319,M00561,550.51,20250914173918,Saint-Etienne,PAYPAL,Home & Garden
TX0064708,U00968,P01319,M00126,88.22,20250209162158,Lille,CASH,Food
TX0064709,U00763,P02570,M00343,137.24,20251123040608,Nantes,CARD,Beauty
TX0064710,U08737,P01478,M00083,1452.98,20240419115455,Lyon,PAYPAL,Automotive
TX0064711,U05478,P01732,M00043,34.28,20240916153229,Rennes,PAYPAL,Toys
TX0064712,U01567,P04590,M00083,612.08,20241216140411,Angers,CASH,Automotive
TX0064713,U11609,P03585,M00270,65.84,20250830014651,Toulouse,PAYPAL,Clothing
TX0064714,U08520,P00108,M00033,66.83,20250930092430,Bordeaux,PAYPAL,Electronics
TX0064715,U03602,P01523,M00476,720.03,20250721153612,Toulouse,CASH,Electronics
TX0064716,U04227,P00317,M00358,-1.0,20250329072710,Montpellier,CRYPTO,Food
TX0064717,U08075,P01041,M00093,134.41,20240618063010,Rennes,BANK_TRANSFER,Health
TX0064718,U11508,P01905,M00577,47.09,20241020161725,Saint-Etienne,CARD,Books
TX0064719,U09034,P00999,M00026,45.6,20250127132203,Saint-Etienne,CARD,Beauty
TX0064720,U06689,P05503,M00304,124.38,20250710234001,Paris,PAYPAL,Sports
TX0064721,U01673,P00041,M00009,365.26,20250127192431,Paris,,Health
TX0064722,U11188,P03341,M00139,134.48,20250513122557,Saint-Etienne,CASH,Health
